Date,Value,,,,,
4227,470.294,626.71106,,,,
4228,462.133,615.295532,,,,
4229,445.293,567.350464,,,,
4230,424.359,554.7934,,,,
4231,407.476,527.3962,,,,
4232,393.238,559.3596,,,,
4233,389.756,636.985,,,,
4234,394.006,509.131378,,,,
4235,405.838,505.706726,,,,
4236,440.729,616.4371,,,,
4237,431.192,559.3596,,,,
4238,430.868,518.2638,,,,
4239,413.066,513.6976,,,,
4240,463.857,492.008118,,,,
4241,457.089,484.017273,,,,
4242,438.292,518.2638,,,,
4243,414.797,477.167969,,,,
4244,408.639,641.5512,,,,
4245,405.291,581.0491,,,,
4246,406.226,523.971558,,,,
4247,411.411,570.7751,,,,
4248,411.697,526.254639,,,,
4249,434.688,585.615234,,,,
4250,446.598,509.131378,,,,
4251,422.381,445.204559,,,,
4252,404.163,441.779938,,,,
4253,400.366,446.34613,,,,
4254,390.357,436.072174,,,,
4255,419.878,432.647522,,,,
4256,398.88,375.57,,,,
4257,377.992,383.560852,,,,
4258,358.99,369.862274,,,,
4259,345.198,361.8714,,,,
4260,336.125,317.350952,,,,
4261,321.483,357.3052,,,,
4262,312.93,363.01297,,,,
4263,319.019,325.3418,,,,
4264,299.305,293.3784,,,,
4265,287.063,267.122742,,,,
4266,273.373,257.990356,,,,
4267,262.835,260.273438,,,,
4268,251.847,340.181946,,,,
4269,237.954,296.80304,,,,
4270,233.042,367.579163,,,,
4271,239.061,413.24118,,,,
4272,255.712,414.382721,,,,
4273,273.421,415.524261,,,,
4274,269.41,384.702423,,,,
4275,266.63,365.296051,,,,
4276,266.71,386.9855,,,,
4277,254.878,412.0996,,,,
4278,247.815,386.9855,,,,
4279,247.881,642.0076,,,,
4280,294.8,687.4409,,,,
4281,287.561,623.5141,,,,
4282,275.231,708.67395,,,,
4283,267.098,602.509766,,,,
4284,259.458,694.0625,,,,
4285,262.351,726.9388,,,,
4286,260.619,471.460236,,,,
4287,308.71,428.081329,,,,
4288,291.186,405.2503,,,,
4289,274.847,368.7207,,,,
4290,259.605,355.0221,,,,
4291,246.3,348.172821,,,,
4292,233.217,343.6066,,,,
4293,216.866,281.9629,,,,
4294,203.97,249.9995,,,,
4295,189.038,213.469879,,,,
4296,175.602,203.195938,,,,
4297,163.698,195.205078,,,,
4298,156.956,196.346634,,,,
4299,150.875,165.52478,,,,
4300,143.951,146.118423,,,,
4301,139.04,143.835327,,,,
4302,130.253,141.552231,,,,
4303,122.346,139.269119,,,,
4304,115.352,136.986023,,,,
4305,113.102,139.269119,,,,
4306,110.087,134.702927,,,,
4307,107.922,125.570518,,,,
4308,102.074,125.570518,,,,
4309,96.7093,122.145874,,,,
4310,94.8195,121.004318,,,,
4311,92.3628,118.721222,,,,
4312,88.3243,113.241776,,,,
4313,85.8104,109.132195,,,,
4314,81.5887,107.419876,,,,
4315,79.6982,104.565994,,,,
4316,80.104,101.71212,,,,
4317,78.5988,100.570572,,,,
4318,80.8246,98.9724045,,,,
4319,79.1756,98.17332,,,,
4320,77.164,95.43359,,,,
4321,74.9218,88.92676,,,,
4322,74.2148,86.75781,,,,
4323,72.2258,82.9907,,,,
4324,70.2169,77.85372,,,,
4325,68.8959,76.5980148,,,,
4326,67.4456,75.45647,,,,
4327,65.8302,74.31492,,,,
4328,64.2459,72.37428,,,,
4329,65.2032,71.2327347,,,,
4330,63.8614,69.06379,,,,
4331,62.8418,67.80808,,,,
4332,62.0013,67.693924,,,,
4333,61.7528,63.5843468,,,,
4334,60.642,63.3560371,,,,
4335,60.4585,69.63456,,,,
4336,59.9044,67.2373047,,,,
4337,58.7682,68.03639,,,,
4338,57.8234,63.5843468,,,,
4339,55.9694,61.5295563,,,,
4340,55.649,59.4747658,,,,
4341,54.7849,59.2464561,,,,
4342,53.9425,65.06836,,,,
4343,53.1811,59.0181465,,,,
4344,52.8473,57.76244,,,,
4345,52.5621,56.963356,,,,
4346,51.9055,56.7350426,,,,
4347,51.2056,56.963356,,,,
4348,49.6644,56.5067329,,,,
4349,49.3642,62.6711044,,,,
4350,49.363,53.3103943,,,,
4351,49.0125,52.3971519,,,,
4352,50.002,51.4839134,,,,
4353,48.985,50.5706749,,,,
4354,48.1526,50.11405,,,,
4355,47.1463,49.2008133,,,,
4356,46.5714,48.5158844,,,,
4357,45.8023,47.3743324,,,,
4358,45.0955,46.9177132,,,,
4359,44.3279,45.2053871,,,,
4360,43.6551,44.52046,,,,
4361,42.8049,43.8355255,,,,
4362,41.9928,42.5798225,,,,
4363,41.5071,42.1232033,,,,
4364,41.0143,41.8948936,,,,
4365,40.5751,42.1232033,,,,
4366,40.1227,41.0958061,,,,
4367,39.7505,40.0684128,,,,
4368,39.3468,39.0410156,,,,
4369,38.9809,38.0136223,,,,
4370,38.687,37.6711578,,,,
4371,38.1907,36.87207,,,,
4372,37.7088,35.844677,,,,
4373,37.2355,34.703125,,,,
4374,36.7752,33.90404,,,,
4375,36.324,33.5615768,,,,
4376,35.9005,32.9908,,,,
4377,35.5044,32.30587,,,,
4378,35.1422,32.07756,,,,
4379,34.7639,31.5067844,,,,
4380,34.3973,31.16432,,,,
4381,34.053,31.0501652,,,,
4382,33.7013,31.0501652,,,,
4383,33.3617,32.30587,,,,
4384,33.0458,32.4200249,,,,
4385,33.5063,31.9634056,,,,
4386,33.415,32.4200249,,,,
4387,33.2985,32.6483345,,,,
4388,33.3735,32.30587,,,,
4389,33.2772,31.735096,,,,
4390,33.1825,31.9634056,,,,
4391,33.6867,31.39263,,,,
4392,33.5983,31.39263,,,,
4393,33.8596,31.5067844,,,,
4394,33.593,30.5935459,,,,
4395,33.4762,29.79446,,,,
4396,33.6167,29.2236843,,,,
4397,33.9678,28.9953747,,,,
4398,33.8074,28.19629,,,,
4399,33.7495,29.2236843,,,,
4400,33.7158,28.5387554,,,,
4401,33.5922,28.5387554,,,,
4402,33.5012,27.96798,,,,
4403,33.4076,26.7122746,,,,
4404,33.2813,25.5707245,,,,
4405,33.1401,26.0273438,,,,
4406,32.8446,27.054739,,,,
4407,32.5368,26.7122746,,,,
4408,32.3481,27.054739,,,,
4409,32.1475,26.7122746,,,,
4410,32.0215,27.054739,,,,
4411,31.8841,26.82643,,,,
4412,31.7543,26.59812,,,,
4413,31.6316,26.0273438,,,,
4414,31.5226,26.2556553,,,,
4415,31.2401,25.9131889,,,,
4416,30.9491,25.68488,,,,
4417,30.709,25.5707245,,,,
4418,30.4545,25.1141033,,,,
4419,30.6919,25.1141033,,,,
4420,31.1771,24.54333,,,,
4421,31.7524,24.54333,,,,
4422,32.9008,29.9086151,,,,
4423,38.8442,31.735096,,,,
4424,38.9876,28.9953747,,,,
4425,38.8975,28.19629,,,,
4426,38.8822,27.51136,,,,
4427,38.6692,26.7122746,,,,
4428,38.7518,25.5707245,,,,
4429,38.6304,25.1141033,,,,
4430,38.3163,24.54333,,,,
4431,38.6725,23.7442436,,,,
4432,39.1099,23.7442436,,,,
4433,38.9732,24.0867081,,,,
4434,38.7268,24.7716389,,,,
4435,38.8282,27.054739,,,,
4436,39.8244,26.2556553,,,,
4437,40.8332,27.1688938,,,,
4438,41.6787,28.19629,,,,
4439,41.8295,27.1688938,,,,
4440,42.3289,25.1141033,,,,
4441,42.2505,27.054739,,,,
4442,41.9342,28.19629,,,,
4443,42.453,28.4246,,,,
4444,42.0818,25.3424149,,,,
4445,41.668,25.22826,,,,
4446,42.726,24.7716389,,,,
4447,42.4529,24.54333,,,,
4448,42.1291,25.1141033,,,,
4449,42.8616,27.96798,,,,
4450,46.6367,31.5067844,,,,
4451,46.5397,29.79446,,,,
4452,45.9756,27.054739,,,,
4453,45.242,25.22826,,,,
4454,50.3185,25.3424149,,,,
4455,60.7599,26.2556553,,,,
4456,60.0881,25.68488,,,,
4457,59.3259,24.31502,,,,
4458,58.5794,24.7716389,,,,
4459,57.7196,23.9725533,,,,
4460,57.2055,24.7716389,,,,
4461,57.3333,25.3424149,,,,
4462,57.8903,31.16432,,,,
4463,59.3861,47.4884872,,,,
4464,62.4989,41.5524254,,,,
4465,66.829,41.43827,,,,
4466,68.0551,44.634613,,,,
4467,69.1011,51.7122231,,,,
4468,71.2639,49.08666,,,,
4469,73.9138,48.63004,,,,
4470,83.2199,48.40173,,,,
4471,88.0795,47.031868,,,,
4472,91.5531,42.23736,,,,
4473,92.1224,39.954258,,,,
4474,93.781,43.8355255,,,,
4475,95.8982,38.69855,,,,
4476,98.9209,44.8629227,,,,
4477,104.539,50.11405,,,,
4478,103.938,48.744194,,,,
4479,101.248,51.7122231,,,,
4480,101.371,50.5706749,,,,
4481,100.644,45.2053871,,,,
4482,98.3803,43.49306,,,,
4483,96.4722,44.9770775,,,,
4484,95.1377,51.7122231,,,,
4485,93.5668,53.7670135,,,,
4486,92.2977,53.7670135,,,,
4487,94.7597,52.853775,,,,
4488,96.2303,52.3971519,,,,
4489,95.4384,47.83095,,,,
4490,95.5221,46.34694,,,,
4491,97.0339,44.52046,,,,
4492,103.218,52.51131,,,,
4493,107.148,49.2008133,,,,
4494,110.076,51.2556038,,,,
4495,110.194,59.0181465,,,,
4496,112.116,59.2464561,,,,
4497,112.946,55.821804,,,,
4498,114.451,51.4839134,,,,
4499,116.106,48.9725037,,,,
4500,117.731,46.00447,,,,
4501,119.749,48.5158844,,,,
4502,128.939,50.7989845,,,,
4503,128.444,46.4610939,,,,
4504,130.298,46.34694,,,,
4505,131.383,43.49306,,,,
4506,132.293,41.3241158,,,,
4507,135.142,42.1232033,,,,
4508,133.046,41.8948936,,,,
4509,129.966,43.49306,,,,
4510,127.895,41.3241158,,,,
4511,128.854,42.3515129,,,,
4512,130.84,50.3423653,,,,
4513,133.363,59.7030754,,,,
4514,135.269,64.61174,,,,
4515,134.556,62.55695,,,,
4516,132.611,77.28295,,,,
4517,133.139,83.44732,,,,
4518,137.289,82.64823,,,,
4519,139.768,73.62999,,,,
4520,136.808,71.8035049,,,,
4521,138.011,72.14597,,,,
4522,136.377,95.09113,,,,
4523,135.858,99.0865555,,,,
4524,134.446,113.241776,,,,
4525,135.937,115.29657,,,,
4526,134.748,111.529457,,,,
4527,136.615,112.899315,,,,
4528,138.329,121.004318,,,,
4529,139.677,150.684631,,,,
4530,139.147,162.100128,,,,
4531,137.64,178.081833,,,,
4532,136.67,189.49733,,,,
4533,138.763,186.072678,,,,
4534,140.53,183.789581,,,,
4535,143.263,183.789581,,,,
4536,141.608,189.49733,,,,
4537,154.547,192.921982,,,,
4538,158.482,184.931137,,,,
4539,168.223,176.940277,,,,
4540,170.389,131.278275,,,,
4541,169.092,118.721222,,,,
4542,163.716,127.853622,,,,
4543,165.405,126.712074,,,,
4544,168.12,128.995178,,,,
4545,162.44,138.127579,,,,
4546,163.026,126.712074,,,,
4547,160.581,128.995178,,,,
4548,165.041,146.118423,,,,
4549,176.686,158.675476,,,,
4550,180.128,178.081833,,,,
4551,181.969,183.789581,,,,
4552,195.495,251.141037,,,,
4553,205.844,247.716385,,,,
4554,203.05,228.310043,,,,
4555,203.513,265.9812,,,,
4556,202.55,252.2826,,,,
4557,215.17,378.994659,,,,
4558,213.478,378.994659,,,,
4559,222.726,393.8348,,,,
4560,262.686,505.706726,,,,
4561,281.159,657.5329,,,,
4562,280.817,407.533417,,,,
4563,272.896,261.415,,,,
4564,296.737,275.1136,,,,
4565,299.414,262.556549,,,,
4566,330.837,261.415,,,,
4567,345.127,309.3601,,,,
4568,336.386,269.405853,,,,
4569,351.889,358.446747,,,,
4570,366.027,431.505981,,,,
4571,385.942,521.6884,,,,
4572,392.059,517.122253,,,,
4573,398.23,513.6976,,,,
4574,387.766,329.90802,,,,
4575,386.989,408.674957,,,,
4576,375.927,521.6884,,,,
4577,394.983,579.9075,,,,
4578,431.124,642.46405,,,,
4579,444.963,499.999,,,,
4580,424.265,469.177124,,,,
4581,433.584,454.336975,,,,
4582,420.46,384.702423,,,,
4583,394.072,383.560852,,,,
4584,395.809,492.008118,,,,
4585,410.685,470.318665,,,,
4586,419.167,466.894043,,,,
4587,425.71,537.670166,,,,
4588,414.818,454.336975,,,,
4589,443.337,628.994141,,,,
4590,461.162,639.2681,,,,
4591,460.787,570.7751,,,,
4592,442.103,543.377869,,,,
4593,425.487,565.0673,,,,
4594,427.539,570.7751,,,,
4595,443.413,581.0491,,,,
4596,416.298,530.820862,,,,
4597,390.082,523.971558,,,,
4598,388.253,470.318665,,,,
4599,391.937,712.327332,,,,
4600,432.073,510.272949,,,,
4601,421.659,484.017273,,,,
4602,434.213,522.83,,,,
4603,420.502,478.30954,,,,
4604,421.048,507.989838,,,,
4605,423.443,653.4231,,,,
4606,429.893,452.053864,,,,
4607,406.063,513.6976,,,,
4608,400.06,485.158844,,,,
4609,399.873,484.017273,,,,
4610,387.927,444.063019,,,,
4611,374.674,399.542572,,,,
4612,366.175,391.551727,,,,
4613,353.965,393.8348,,,,
4614,383.116,426.939758,,,,
4615,373.976,413.24118,,,,
4616,385.618,578.7659,,,,
4617,378.747,449.770782,,,,
4618,382.22,410.958069,,,,
4619,366.396,442.921478,,,,
4620,360.624,430.3644,,,,
4621,389.198,448.6292,,,,
4622,391.737,446.34613,,,,
4623,382.102,436.072174,,,,
4624,385.99,552.5103,,,,
4625,371.619,402.967224,,,,
4626,438.977,492.008118,,,,
4627,416.778,410.958069,,,,
4628,397.182,373.286926,,,,
4629,378.077,398.401031,,,,
4630,356.236,392.693268,,,,
4631,375,393.8348,,,,
4632,391.38,386.9855,,,,
4633,364.998,352.739,,,,
4634,345.48,321.917145,,,,
4635,327.556,296.80304,,,,
4636,307.388,313.9263,,,,
4637,305.235,301.369263,,,,
4638,305.672,307.077,,,,
4639,318.108,376.711548,,,,
4640,345.731,375.57,,,,
4641,339.013,400.6841,,,,
4642,333.924,421.232025,,,,
4643,379.602,504.5652,,,,
4644,408.932,650.6836,,,,
4645,420.329,568.492,,,,
4646,423.21,394.976379,,,,
4647,411.791,308.218536,,,,
4648,408.844,287.670654,,,,
4649,389.079,278.538239,,,,
4650,372.288,244.291748,,,,
4651,349.464,228.310043,,,,
4652,327.826,213.469879,,,,
4653,302.465,204.337479,,,,
4654,279.768,191.780426,,,,
4655,260.262,184.931137,,,,
4656,241.737,182.648026,,,,
4657,228.119,175.798737,,,,
4658,217.814,187.214233,,,,
4659,203.538,191.780426,,,,
4660,196.857,189.49733,,,,
4661,187.773,205.479034,,,,
4662,177.56,176.940277,,,,
4663,167.968,147.259979,,,,
4664,156.322,139.269119,,,,
4665,146.396,132.419815,,,,
4666,139.848,125.570518,,,,
4667,134.297,121.004318,,,,
4668,125.619,118.721222,,,,
4669,118.017,113.241776,,,,
4670,110.887,109.132195,,,,
4671,104.413,106.620789,,,,
4672,98.3656,104.223534,,,,
4673,93.0119,100.570572,,,,
4674,88.0559,97.83085,,,,
4675,83.618,94.2920456,,,,
4676,79.5326,92.80803,,,,
4677,75.8376,91.20986,,,,
4678,72.3865,86.75781,,,,
4679,69.248,86.07288,,,,
4680,66.3552,84.7030258,,,,
4681,63.6156,84.0181,,,,
4682,62.5699,82.9907,,,,
4683,60.5085,76.8263245,,,,
4684,58.2502,71.2327347,,,,
4685,56.2397,71.2327347,,,,
4686,54.2942,71.004425,,,,
4687,52.7229,69.40625,,,,
4688,51.2151,68.83548,,,,
4689,49.8355,68.2647,,,,
4690,48.4887,67.4656143,,,,
4691,47.2457,66.6665344,,,,
4692,46.1193,65.63914,,,,
4693,45.109,65.41083,,,,
4694,44.1704,64.38343,,,,
4695,43.2621,63.8126564,,,,
4696,42.4164,63.01357,,,,
4697,41.6403,62.2144852,,,,
4698,40.9309,61.18709,,,,
4699,40.2565,60.50216,,,,
4700,39.618,58.44737,,,,
4701,39.024,56.7350426,,,,
4702,38.4796,55.25103,,,,
4703,37.9585,53.7670135,,,,
4704,37.4785,52.853775,,,,
4705,37.0252,52.6254654,,,,
4706,36.5952,52.1688423,,,,
4707,36.1875,51.7122231,,,,
4708,35.8035,51.0272942,,,,
4709,35.4292,51.0272942,,,,
4710,35.0733,50.3423653,,,,
4711,34.7488,49.8857422,,,,
4712,34.4551,48.9725037,,,,
4713,34.1452,46.9177132,,,,
4714,33.8425,45.890316,,,,
4715,33.5524,44.9770775,,,,
4716,33.2726,44.52046,,,,
4717,33.0041,44.06384,,,,
4718,33.5586,44.06384,,,,
4719,33.2414,43.03644,,,,
4720,32.9372,42.3515129,,,,
4721,32.6461,42.5798225,,,,
4722,32.3666,41.8948936,,,,
4723,32.0992,41.66658,,,,
4724,31.8421,41.3241158,,,,
4725,31.664,40.4108772,,,,
4726,31.4604,40.525032,,,,
4727,31.2347,40.2967224,,,,
4728,31.0058,39.6117935,,,,
4729,30.9584,38.5843964,,,,
4730,30.7827,38.47024,,,,
4731,30.7523,37.10038,,,,
4732,30.7213,36.3012962,,,,
4733,30.6968,36.3012962,,,,
4734,30.5042,35.844677,,,,
4735,30.3093,35.5022125,,,,
4736,30.117,35.04559,,,,
4737,29.9204,34.4748154,,,,
4738,29.7233,33.7898865,,,,
4739,29.5265,33.5615768,,,,
4740,29.331,32.9908,,,,
4741,29.1361,32.4200249,,,,
4742,28.9428,31.735096,,,,
4743,28.751,31.16432,,,,
4744,28.561,30.5935459,,,,
4745,28.3731,30.8218555,,,,
4746,28.187,31.16432,,,,
4747,28.0032,30.8218555,,,,
4748,27.8215,30.5935459,,,,
4749,27.6423,30.25108,,,,
4750,27.6612,30.1369247,,,,
4751,27.6792,29.56615,,,,
4752,27.724,29.33784,,,,
4753,27.734,29.2236843,,,,
4754,27.7398,28.9953747,,,,
4755,27.7673,28.88122,,,,
4756,28.0362,27.8538246,,,,
4757,28.0456,27.51136,,,,
4758,27.882,27.1688938,,,,
4759,27.9238,26.7122746,,,,
4760,27.7525,26.36981,,,,
4761,27.809,26.59812,,,,
4762,28.3162,26.82643,,,,
4763,28.3235,27.73967,,,,
4764,28.3317,27.96798,,,,
4765,28.4444,27.73967,,,,
4766,28.3009,26.59812,,,,
4767,28.3984,26.7122746,,,,
4768,31.9974,36.0729866,,,,
4769,32.1647,27.73967,,,,
4770,32.1499,27.054739,,,,
4771,32.2275,27.51136,,,,
4772,32.0042,26.7122746,,,,
4773,32.0492,26.2556553,,,,
4774,31.9671,25.68488,,,,
4775,31.9503,25.22826,,,,
4776,31.8194,24.8857937,,,,
4777,31.8135,25.1141033,,,,
4778,32.1844,24.54333,,,,
4779,32.0245,24.4291744,,,,
4780,32.0005,24.0867081,,,,
4781,32.0091,23.6300888,,,,
4782,31.8996,23.6300888,,,,
4783,32.163,23.17347,,,,
4784,31.9062,22.3743839,,,,
4785,32.0403,25.68488,,,,
4786,32.5183,36.87207,,,,
4787,34.9693,30.5935459,,,,
4788,34.7564,27.73967,,,,
4789,34.6157,27.054739,,,,
4790,34.5176,26.7122746,,,,
4791,34.642,26.0273438,,,,
4792,34.2451,25.22826,,,,
4793,34.1212,23.2876244,,,,
4794,34.3689,22.8310032,,,,
4795,34.1036,22.7168484,,,,
4796,37.3431,22.6026936,,,,
4797,38.9527,34.36066,,,,
4798,39.1453,27.8538246,,,,
4799,38.886,26.7122746,,,,
4800,39.4387,25.68488,,,,
4801,39.3585,24.7716389,,,,
4802,40.8281,24.54333,,,,
4803,41.4125,24.7716389,,,,
4804,41.4177,24.54333,,,,
4805,41.8649,24.2008648,,,,
4806,42.4677,25.22826,,,,
4807,43.8747,25.3424149,,,,
4808,47.057,25.5707245,,,,
4809,47.2737,25.1141033,,,,
4810,47.5538,25.9131889,,,,
4811,48.6959,28.5387554,,,,
4812,49.9984,28.88122,,,,
4813,51.346,29.33784,,,,
4814,52.5847,29.2236843,,,,
4815,53.9092,28.5387554,,,,
4816,54.39,27.73967,,,,
4817,55.9627,28.65291,,,,
4818,55.5071,32.8766441,,,,
4819,55.2012,29.33784,,,,
4820,54.715,28.65291,,,,
4821,55.4709,31.16432,,,,
4822,56.4997,32.30587,,,,
4823,57.5182,30.5935459,,,,
4824,58.7869,28.9953747,,,,
4825,57.7119,28.19629,,,,
4826,56.3376,26.0273438,,,,
4827,55.1824,25.9131889,,,,
4828,55.3735,25.5707245,,,,
4829,54.6357,28.5387554,,,,
4830,53.6338,28.3104439,,,,
4831,53.7998,31.5067844,,,,
4832,54.2724,33.2191124,,,,
4833,56.3914,32.8766441,,,,
4834,56.0821,30.1369247,,,,
4835,56.8376,32.8766441,,,,
4836,59.2329,37.4428444,,,,
4837,61.6295,34.13235,,,,
4838,61.1111,32.6483345,,,,
4839,61.1025,31.735096,,,,
4840,60.566,29.2236843,,,,
4841,62.2267,31.9634056,,,,
4842,62.2279,31.39263,,,,
4843,61.5094,30.25108,,,,
4844,61.0646,30.25108,,,,
4845,60.3311,31.39263,,,,
4846,59.9117,34.4748154,,,,
4847,59.6303,39.6117935,,,,
4848,62.5362,47.1460228,,,,
4849,70.2044,50.11405,,,,
4850,81.5323,44.29215,,,,
4851,89.5791,47.3743324,,,,
4852,94.444,44.29215,,,,
4853,97.3237,47.1460228,,,,
4854,95.47,39.38348,,,,
4855,93.6875,40.0684128,,,,
4856,91.6491,42.1232033,,,,
4857,91.5302,47.1460228,,,,
4858,92.6164,46.2327843,,,,
4859,89.7892,45.2053871,,,,
4860,87.2533,45.2053871,,,,
4861,85.8392,45.4336967,,,,
4862,85.0411,45.2053871,,,,
4863,83.8602,45.6620064,,,,
4864,82.2719,44.7487679,,,,
4865,83.5623,48.9725037,,,,
4866,84.8211,60.50216,,,,
4867,86.0285,69.06379,,,,
4868,86.9744,66.6665344,,,,
4869,91.6572,79.4519,,,,
4870,99.2074,95.31944,,,,
4871,103.901,82.07746,,,,
4872,103.784,68.37885,,,,
4873,104.702,65.18252,,,,
4874,102.009,59.4747658,,,,
4875,101.661,59.931385,,,,
4876,100.389,66.20991,,,,
4877,100.311,80.1368256,,,,
4878,100.49,84.47472,,,,
4879,99.7068,88.01352,,,,
4880,101.211,92.1231,,,,
4881,108.7,89.954155,,,,
4882,107.336,70.7761154,,,,
4883,105.672,60.50216,,,,
4884,104.98,63.01357,,,,
4885,102.531,62.78526,,,,
4886,103.055,66.4382248,,,,
4887,102.099,67.80808,,,,
4888,105.656,63.2418823,,,,
4889,106.187,78.53865,,,,
4890,106.304,81.73499,,,,
4891,109.488,92.35141,,,,
4892,111.857,112.899315,,,,
4893,125.813,149.543076,,,,
4894,136.022,175.798737,,,,
4895,145.864,188.355774,,,,
4896,144.497,189.49733,,,,
4897,142.337,183.789581,,,,
4898,143.237,195.205078,,,,
4899,137.945,150.684631,,,,
4900,141.439,215.752991,,,,
4901,143.789,160.958572,,,,
4902,149.402,157.53392,,,,
4903,150.578,146.118423,,,,
4904,160.465,136.986023,,,,
4905,161.137,139.269119,,,,
4906,156.472,146.118423,,,,
4907,154.859,178.081833,,,,
4908,152.13,180.364929,,,,
4909,151.352,170.090973,,,,
4910,165.425,194.063538,,,,
4911,187.437,220.319183,,,,
4912,191.403,205.479034,,,,
4913,194.404,229.451584,,,,
4914,190.193,200.912827,,,,
4915,196.907,216.894531,,,,
4916,205.523,350.4559,,,,
4917,216.376,318.4925,,,,
4918,250.834,488.5835,,,,
4919,276.079,543.377869,,,,
4920,294.127,296.80304,,,,
4921,296.079,269.405853,,,,
4922,308.336,360.729858,,,,
4923,358.533,399.542572,,,,
4924,374.145,342.465057,,,,
4925,363.651,402.967224,,,,
4926,353.01,406.391876,,,,
4927,348.797,385.843964,,,,
4928,363.013,445.204559,,,,
4929,354.407,455.478516,,,,
4930,357.304,382.4193,,,,
4931,365.926,374.428467,,,,
4932,394.035,339.0404,,,,
4933,388.104,408.674957,,,,
4934,398.458,480.592621,,,,
4935,397.263,592.464539,,,,
4936,401.698,626.71106,,,,
4937,394.455,514.8391,,,,
4938,388.255,479.45108,,,,
4939,385.863,531.9624,,,,
4940,392.126,492.008118,,,,
4941,378.958,640.409668,,,,
4942,363.296,541.0948,,,,
4943,356.496,504.5652,,,,
4944,351.198,465.752472,,,,
4945,342.444,492.008118,,,,
4946,361.257,520.5469,,,,
4947,361.889,486.300385,,,,
4948,372.763,444.063019,,,,
4949,389.375,586.7568,,,,
4950,406.205,560.50116,,,,
4951,404.718,446.34613,,,,
4952,412.989,769.404846,,,,
4953,392.188,582.1906,,,,
4954,409.842,643.8343,,,,
4955,438.203,769.404846,,,,
4956,427.829,679.222351,,,,
4957,434.158,585.615234,,,,
4958,425.871,615.295532,,,,
4959,401.987,496.574341,,,,
4960,383.412,470.318665,,,,
4961,365.788,440.638367,,,,
4962,357.129,445.204559,,,,
4963,345.999,393.8348,,,,
4964,360.932,402.967224,,,,
4965,348.72,367.579163,,,,
4966,342.294,392.693268,,,,
4967,365.512,502.282074,,,,
4968,361.172,428.081329,,,,
4969,347.198,398.401031,,,,
4970,354.804,507.989838,,,,
4971,390.848,566.2089,,,,
4972,377.982,471.460236,,,,
4973,353.654,454.336975,,,,
4974,337.537,392.693268,,,,
4975,351.34,360.729858,,,,
4976,358.988,417.807373,,,,
4977,335.314,350.4559,,,,
4978,316.114,351.597473,,,,
4979,336.186,428.081329,,,,
4980,334.663,400.6841,,,,
4981,335.619,425.798218,,,,
4982,333.685,349.314362,,,,
4983,330.832,378.994659,,,,
4984,313.519,318.4925,,,,
4985,323.005,391.551727,,,,
4986,319.604,339.0404,,,,
4987,311.112,348.172821,,,,
4988,291.343,336.7573,,,,
4989,282.13,383.560852,,,,
4990,284.741,485.158844,,,,
4991,272.73,391.551727,,,,
4992,261.789,352.739,,,,
4993,262.629,356.163666,,,,
4994,264.202,397.25946,,,,
4995,295.866,457.761627,,,,
4996,292.027,372.145355,,,,
4997,279.916,356.163666,,,,
4998,263.538,389.268616,,,,
4999,251.664,393.8348,,,,
5000,242.313,428.081329,,,,
5001,236.483,449.770782,,,,
5002,252.576,326.483368,,,,
5003,259.477,275.1136,,,,
5004,245.055,244.291748,,,,
5005,242.452,214.611435,,,,
5006,240.266,191.780426,,,,
5007,234.107,187.214233,,,,
5008,222.237,180.364929,,,,
5009,211.127,171.232529,,,,
5010,205.126,165.52478,,,,
5011,200.577,167.807877,,,,
5012,196.813,176.940277,,,,
5013,193.837,168.949432,,,,
5014,186.064,158.675476,,,,
5015,180.907,162.100128,,,,
5016,183.919,183.789581,,,,
5017,188.604,167.807877,,,,
5018,180.494,154.109268,,,,
5019,173.187,149.543076,,,,
5020,183.858,200.912827,,,,
5021,177.916,156.39238,,,,
5022,171.191,142.693771,,,,
5023,160.393,150.684631,,,,
5024,152.28,180.364929,,,,
5025,145.075,167.807877,,,,
5026,139.314,165.52478,,,,
5027,133.256,143.835327,,,,
5028,132.304,150.684631,,,,
5029,126.673,131.278275,,,,
5030,119.745,122.145874,,,,
5031,113.684,116.438118,,,,
5032,107.441,113.6984,,,,
5033,104.313,109.474663,,,,
5034,104.261,106.620789,,,,
5035,102.737,103.766914,,,,
5036,107.885,229.451584,,,,
5037,118.473,310.501648,,,,
5038,139.279,286.529083,,,,
5039,147.58,231.7347,,,,
5040,142.612,195.205078,,,,
5041,136.725,199.771286,,,,
5042,132.127,181.506485,,,,
5043,126.41,165.52478,,,,
5044,121.257,139.269119,,,,
5045,114.792,128.995178,,,,
5046,112.17,124.42897,,,,
5047,105.346,118.721222,,,,
5048,99.5195,115.29657,,,,
5049,96.5748,111.986076,,,,
5050,93.819,114.155022,,,,
5051,88.7857,107.876495,,,,
5052,84.1799,104.565994,,,,
5053,80.0268,102.967827,,,,
5054,77.7188,101.369659,,,,
5055,75.3775,101.71212,,,,
5056,73.3932,99.7714844,,,,
5057,71.5626,99.3148651,,,,
5058,68.4229,99.3148651,,,,
5059,65.5691,98.5157852,,,,
5060,62.9772,97.03177,,,,
5061,61.6274,95.89021,,,,
5062,61.7721,93.94958,,,,
5063,59.4624,93.60712,,,,
5064,57.297,82.55691,,,,
