Date,sim,Year,Observed,mean,mean ob,,,,,,,,
6/14/2008,181.475,2008,300.766449,,,,,,,,,,
6/15/2008,199.896,2008,398.939758,,,,,,,,,,
6/16/2008,203.781,2008,356.702423,,,,,,,,,,
6/17/2008,207.969,2008,429.761627,,,,,,,,,,
6/18/2008,231.116,2008,280.218536,,,,,,,,,,
6/19/2008,247.085,2008,579.3047,,,,,,,,,,
6/20/2008,248.464,2008,509.670166,,,,,,,,,,
6/21/2008,273.932,2008,392.090485,,,,,,,,,,
6/22/2008,300.589,2008,350.994659,,,,,,,,,,
6/23/2008,312.153,2008,384.0996,,,,,,,,,,
6/24/2008,328.802,2008,409.2137,,,,,,,,,,
6/25/2008,339.304,2008,424.053864,,,,,,,,,,
6/26/2008,346.807,2008,365.8348,,,,,,,,,,
6/27/2008,348.656,2008,385.24118,,,,,,,,,,
6/28/2008,333.628,2008,397.798218,,,,,,,,,,
6/29/2008,337.601,2008,451.45108,,,,,,,,,,
6/30/2008,329.925,2008,381.816528,,,,,,,,,,
7/1/2008,359.537,2008,417.204559,,,,,,,,,,
7/2/2008,433.855,2008,408.072174,,,,,,,,,,
7/3/2008,437.633,2008,396.656677,,,,,,,,,,
7/4/2008,438.71,2008,362.410156,,,,,,,,,,
7/5/2008,459.306,2008,409.2137,,,,,,,,,,
7/6/2008,464.719,2008,422.912323,,,,,,,,,,
7/7/2008,453.059,2008,410.3553,,,,,,,,,,
7/8/2008,446.56,2008,388.665833,,,,,,,,,,
7/9/2008,460.251,2008,297.3418,,,,,,,,,,
7/10/2008,459.987,2008,430.903168,,,,,,,,,,
7/11/2008,472.689,2008,435.4694,,,,,,,,,,
7/12/2008,461.553,2008,417.204559,,,,,,,,,,
7/13/2008,456.832,2008,530.218,,,,,,,,,,
7/14/2008,482.517,2008,460.5835,,,,,,,,,,
7/15/2008,467.351,2008,446.8849,,,,,,,,,,
7/16/2008,474.365,2008,516.5195,,,,,,,,,,
7/17/2008,488.274,2008,505.103943,,,,,,,,,,
7/18/2008,485.303,2008,569.030762,,,,,,,,,,
7/19/2008,485.349,2008,525.651855,,,,,,,,,,
7/20/2008,486.212,2008,471.999,,,,,,,,,,
7/21/2008,473.709,2008,511.953247,,,,,,,,,,
7/22/2008,474.723,2008,468.574341,,,,,,,,,,
7/23/2008,468.595,2008,449.167969,,,,,,,,,,
7/24/2008,487.004,2008,441.177124,,,,,,,,,,
7/25/2008,475.731,2008,516.5195,,,,,,,,,,
7/26/2008,486.536,2008,567.8892,,,,,,,,,,
7/27/2008,502.66,2008,566.7476,,,,,,,,,,
7/28/2008,476.793,2008,541.365,,,,,,,,,,
7/29/2008,469.15,2008,487.9807,,,,,,,,,,
7/30/2008,465.305,2008,527.934937,,,,,,,,,,
7/31/2008,473.105,2008,507.5236,,,,,,,,,,
8/1/2008,465.437,2008,474.363,,,,,,,,,,
8/2/2008,465.296,2008,487.36,,,,,,,,,,
8/3/2008,460.226,2008,517.661,,,,,,,,,,
8/4/2008,451.129,2008,506.2455,,,,,,,,,,
8/5/2008,457.685,2008,465.1497,,,,,,,,,,
8/6/2008,445.472,2008,398.939758,,,,,,,,,,
8/7/2008,446.399,2008,509.670166,,,,,,,,,,
8/8/2008,476.094,2008,597.5695,,,,,,,,,,
8/9/2008,593.458,2008,477.706726,,,,,,,,,,
8/10/2008,587.154,2008,533.6427,,,,,,,,,,
8/11/2008,570.561,2008,518.802551,,,,,,,,,,
8/12/2008,587.452,2008,556.428,,,,,,,,,,
8/13/2008,577.338,2008,550.7202,,,,,,,,,,
8/14/2008,586.155,2008,607.658,,,,,,,,,,
8/15/2008,567.225,2008,587.2498,,,,,,,,,,
8/16/2008,554.45,2008,607.7977,,,,,,,,,,
8/17/2008,524.534,2008,566.7019,,,,,,,,,,
8/18/2008,515.67,2008,490.218,,,,,,,,,,
8/19/2008,544.357,2008,584.966736,,,,,,,,,,
8/20/2008,517.61,2008,551.861755,,,,,,,,,,
8/21/2008,511.063,2008,481.542053,,,,,,,,,,
8/22/2008,500.37,2008,547.295532,,,,,,,,,,
8/23/2008,480.105,2008,522.2272,,,,,,,,,,
8/24/2008,460.847,2008,474.282074,,,,,,,,,,
8/25/2008,436.817,2008,421.770782,,,,,,,,,,
8/26/2008,439.605,2008,456.017273,,,,,,,,,,
8/27/2008,411.824,2008,404.647522,,,,,,,,,,
8/28/2008,393.975,2008,557.615234,,,,,,,,,,
8/29/2008,370.093,2008,552.639,,,,,,,,,,
8/30/2008,375.809,2008,470.6352,,,,,,,,,,
8/31/2008,360.366,2008,452.592621,,,,,,,,,,
9/1/2008,345.078,2008,380.674957,,,,,,,,,,
9/2/2008,333.852,2008,339.579163,,,,,,,,,,
9/3/2008,309.57,2008,320.172821,,,,,,,,,,
9/4/2008,296.956,2008,303.049561,,,,,,,,,,
9/5/2008,288.386,2008,274.5108,,,,,,,,,,
9/6/2008,291.28,2008,271.086151,,,,,,,,,,
9/7/2008,273.161,2008,239.122742,,,,,,,,,,
9/8/2008,258.38,2008,227.707245,,,,,,,,,,
9/9/2008,251.654,2008,225.424149,,,,,,,,,,
9/10/2008,246.393,2008,215.150192,,,,,,,,,,
9/11/2008,300.018,2008,251.6798,,,,,,,,,,
9/12/2008,310.432,2008,250.538239,,,,,,,,,,
9/13/2008,309.826,2008,291.634064,,,,,,,,,,
9/14/2008,315.298,2008,295.058716,,,,,,,,,,
9/15/2008,328.799,2008,315.6066,,,,,,,,,,
9/16/2008,307.585,2008,250.538239,,,,,,,,,,
9/17/2008,295.183,2008,255.104462,,,,,,,,,,
9/18/2008,315.204,2008,319.03125,,,,,,,,,,
9/19/2008,310.564,2008,282.501648,,,,,,,,,,
9/20/2008,301.409,2008,363.551727,,,,,,,,,,
9/21/2008,290.666,2008,280.218536,,,,,,,,,,
9/22/2008,272.914,2008,227.707245,,,,,,,,,,
9/23/2008,272.892,2008,206.017792,,,,,,,,,,
9/24/2008,258.537,2008,186.611435,,,,,,,,,,
9/25/2008,247.244,2008,216.291748,,,,,,,,,,
9/26/2008,230.891,2008,228.8488,,,,,,,,,,
9/27/2008,217.271,2008,177.479034,,,,,,,,,,
9/28/2008,216.555,2008,163.780426,,,,,,,,,,
9/29/2008,209.519,2008,172.912827,,,,,,,,,,
9/30/2008,202.614,2008,174.054382,,,,,,,,,,
10/1/2008,195.857,2008,172.912827,,,,,,,,,,
10/2/2008,186.27,2008,170.62973,,,,,,,,,,
10/3/2008,176.018,2008,159.214233,,,,,,,,,,
10/4/2008,167.333,2008,154.648026,,,,,,,,,,
10/5/2008,163.187,2008,163.780426,,,,,,,,,,
10/6/2008,157.8,2008,156.931137,,,,,,,,,,
10/7/2008,151.915,2008,151.223373,,,,,,,,,,
10/8/2008,148.613,2008,140.949432,,,,,,,,,,
10/9/2008,149.935,2008,136.383224,,,,,,,,,,
10/10/2008,139.34,2008,134.100128,,,,,,,,,,
10/11/2008,152.239,2008,128.39238,,,,,,,,,,
10/12/2008,143.529,2008,118.118423,,,,,,,,,,
10/13/2008,136.332,2008,107.844467,,,,,,,,,,
10/14/2008,129.986,2008,105.561371,,,,,,,,,,
10/15/2008,123.69,2008,94.145874,,,,,,,,,,
10/16/2008,115.78,2008,90.721222,,,,,,,,,,
10/17/2008,108.6,2008,88.438118,,,,,,,,,,
10/18/2008,103.843,2008,86.155022,,,,,,,,,,
10/19/2008,97.5468,2008,81.931282,,,,,,,,,,
10/20/2008,93.658,2008,81.132195,,,,,,,,,,
10/21/2008,88.2006,2008,76.223534,,,,,,,,,,
10/22/2008,83.2158,2008,77.022621,,,,,,,,,,
10/23/2008,80.4998,2008,75.424446,,,,,,,,,,
10/24/2008,76.1177,2008,72.570572,,,,,,,,,,
10/25/2008,72.1472,2008,69.37423,,,,,,,,,,
10/26/2008,68.461,2008,67.09113,,,,,,,,,,
10/27/2008,65.06,2008,64.80803,,,,,,,,,,
10/28/2008,62.1102,2008,62.06831,,,,,,,,,,
10/29/2008,59.3915,2008,59.78521,,,,,,,,,,
10/30/2008,56.9472,2008,56.36056,,,,,,,,,,
10/31/2008,54.7156,2008,54.19161,,,,,,,,,,
11/1/2008,52.618,2008,53.84915,,,,,,,,,,
11/2/2008,50.7538,2008,51.79436,,,,,,,,,,
11/3/2008,49.0667,2008,49.85372,,,,,,,,,,
11/4/2008,47.4736,2008,48.0272446,,,,,,,,,,
11/5/2008,45.894,2008,46.88569,,,,,,,,,,
11/6/2008,44.4438,2008,45.28752,,,,,,,,,,
11/7/2008,43.1034,2008,43.8035049,,,,,,,,,,
11/8/2008,41.8457,2008,45.28752,,,,,,,,,,
11/9/2008,40.7113,2008,44.71674,,,,,,,,,,
11/10/2008,39.6512,2008,46.31492,,,,,,,,,,
11/11/2008,38.654,2008,46.08661,,,,,,,,,,
11/12/2008,37.7957,2008,44.71674,,,,,,,,,,
11/13/2008,36.926,2008,44.37428,,,,,,,,,,
11/14/2008,36.1757,2008,44.71674,,,,,,,,,,
11/15/2008,35.3994,2008,42.7761154,,,,,,,,,,
11/16/2008,34.6863,2008,40.83548,,,,,,,,,,
11/17/2008,34.0115,2008,38.20991,,,,,,,,,,
11/18/2008,33.3955,2008,37.06836,,,,,,,,,,
11/19/2008,32.87,2008,36.61174,,,,,,,,,,
11/20/2008,32.3615,2008,35.8126564,,,,,,,,,,
11/21/2008,32.9562,2008,32.50216,,,,,,,,,,
11/22/2008,32.3743,2008,30.21906,,,,,,,,,,
11/23/2008,31.8281,2008,29.1916656,,,,,,,,,,
11/24/2008,31.3343,2008,28.2784233,,,,,,,,,,
11/25/2008,30.8836,2008,28.963356,,,,,,,,,,
11/26/2008,30.446,2008,28.2784233,,,,,,,,,,
11/27/2008,30.0311,2008,27.70765,,,,,,,,,,
11/28/2008,29.6325,2008,27.25103,,,,,,,,,,
11/29/2008,29.2634,2008,25.9953232,,,,,,,,,,
11/30/2008,28.9133,2008,26.5660973,,,,,,,,,,
12/1/2008,28.5773,2008,25.0820847,,,,,,,,,,
12/2/2008,28.2908,2008,24.3971519,,,,,,,,,,
12/3/2008,27.9998,2008,22.11405,,,,,,,,,,
12/4/2008,27.7211,2008,22.11405,,,,,,,,,,
12/5/2008,27.4579,2008,31.2556038,,,,,,,,,,
12/6/2008,27.2015,2008,32.3971519,,,,,,,,,,
12/7/2008,26.9847,2008,31.4839134,,,,,,,,,,
12/8/2008,26.7636,2008,32.3971519,,,,,,,,,,
12/9/2008,26.5295,2008,31.2556038,,,,,,,,,,
12/10/2008,26.3007,2008,31.0272942,,,,,,,,,,
12/11/2008,26.0792,2008,30.5706749,,,,,,,,,,
12/12/2008,25.8683,2008,28.744194,,,,,,,,,,
12/13/2008,25.6612,2008,26.6894035,,,,,,,,,,
12/14/2008,25.4599,2008,25.6620064,,,,,,,,,,
12/15/2008,25.2652,2008,24.9770775,,,,,,,,,,
12/16/2008,25.0767,2008,24.9770775,,,,,,,,,,
12/17/2008,24.8941,2008,24.52046,,,,,,,,,,
12/18/2008,24.7166,2008,24.29215,,,,,,,,,,
12/19/2008,24.5439,2008,23.8355255,,,,,,,,,,
12/20/2008,24.3755,2008,23.49306,,,,,,,,,,
12/21/2008,24.2108,2008,23.03644,,,,,,,,,,
12/22/2008,24.0519,2008,22.8081322,,,,,,,,,,
12/23/2008,23.8949,2008,22.1232033,,,,,,,,,,
12/24/2008,23.7406,2008,21.8948936,,,,,,,,,,
12/25/2008,23.59,2008,20.6391869,,,,,,,,,,
12/26/2008,23.6971,2008,21.0958061,,,,,,,,,,
12/27/2008,23.5651,2008,20.6391869,,,,,,,,,,
12/28/2008,23.4325,2008,19.8401031,,,,,,,,,,
12/29/2008,23.2957,2008,19.8401031,,,,,,,,,,
12/30/2008,23.1562,2008,19.38348,,,,,,,,,,
12/31/2008,23.4909,2008,18.812706,,,,,,,,,,
