Date,obs,Year,,,,,,,
8/20/2006,319.25946,,397.25946,377.25946,372.25946,369.25946,369.25946,319.25946,
8/21/2006,391.177124,,469.177124,449.177124,444.177124,441.177124,441.177124,391.177124,
8/22/2006,305.560852,,383.560852,363.560852,358.560852,355.560852,355.560852,305.560852,
8/23/2006,404.875732,,482.875732,462.875732,457.875732,454.875732,454.875732,404.875732,
8/24/2006,367.204559,,445.204559,425.204559,420.204559,417.204559,417.204559,367.204559,
8/25/2006,424.36,,502.36,482.36,477.36,474.36,474.36,424.36,
8/26/2006,422.365,,500.365,480.365,475.365,472.365,472.365,422.365,
8/27/2006,390.492,,468.492,448.492,443.492,440.492,440.492,390.492,
8/28/2006,381.364,,459.364,439.364,434.364,431.364,431.364,381.364,
8/29/2006,424.282074,,502.282074,482.282074,477.282074,474.282074,474.282074,424.282074,
8/30/2006,411.725037,,489.725037,469.725037,464.725037,461.725037,461.725037,411.725037,
8/31/2006,393.460236,,471.460236,451.460236,446.460236,443.460236,443.460236,393.460236,
9/1/2006,330.674957,,408.674957,388.674957,383.674957,380.674957,380.674957,330.674957,
9/2/2006,275.880554,,353.880554,333.880554,328.880554,325.880554,325.880554,275.880554,
9/3/2006,256.4742,,334.4742,314.4742,309.4742,306.4742,306.4742,256.4742,
9/4/2006,241.634064,,319.634064,299.634064,294.634064,291.634064,291.634064,241.634064,
9/5/2006,262.181946,,340.181946,320.181946,315.181946,312.181946,312.181946,262.181946,
9/6/2006,254.1911,,332.1911,312.1911,307.1911,304.1911,304.1911,254.1911,
9/7/2006,218.80304,,296.80304,276.80304,271.80304,268.80304,268.80304,218.80304,
9/8/2006,209.670654,,287.670654,267.670654,262.670654,259.670654,259.670654,209.670654,
9/9/2006,302.1362,,380.1362,360.1362,355.1362,352.1362,352.1362,302.1362,
9/10/2006,275.652344,,303.652344,283.652344,278.652344,275.652344,275.652344,,
9/11/2006,295.058716,,323.058716,303.058716,298.058716,295.058716,295.058716,,
9/12/2006,392.090485,,420.090485,400.090485,395.090485,392.090485,392.090485,,
9/13/2006,470.857422,,498.857422,478.857422,473.857422,470.857422,470.857422,,
9/14/2006,341.862274,,369.862274,349.862274,344.862274,341.862274,341.862274,,
9/15/2006,266.519958,,294.519958,274.519958,269.519958,266.519958,266.519958,,
9/16/2006,247.1136,,275.1136,255.1136,250.1136,247.1136,247.1136,,
9/17/2006,235.6981,,263.6981,243.6981,238.6981,235.6981,235.6981,,
9/18/2006,239.122742,,267.122742,247.122742,242.122742,239.122742,239.122742,,
9/19/2006,256.246,,284.246,264.246,259.246,256.246,256.246,,
9/20/2006,256.246,,284.246,264.246,259.246,256.246,256.246,,
9/21/2006,235.6981,,263.6981,243.6981,238.6981,235.6981,235.6981,,
9/22/2006,261.953735,,289.953735,269.953735,264.953735,261.953735,261.953735,,
9/23/2006,392.5469,,420.5469,400.5469,395.5469,392.5469,392.5469,,
9/24/2006,364.693268,,392.693268,372.693268,367.693268,364.693268,364.693268,,
9/25/2006,290.4925,,318.4925,298.4925,293.4925,290.4925,290.4925,,
9/26/2006,265.3784,,293.3784,273.3784,268.3784,265.3784,265.3784,,
9/27/2006,227.707245,,255.707245,235.707245,230.707245,227.707245,227.707245,,
9/28/2006,208.300888,,236.300888,216.300888,211.300888,208.300888,208.300888,,
9/29/2006,199.168488,,227.168488,207.168488,202.168488,199.168488,199.168488,,
9/30/2006,185.469879,,213.469879,193.469879,188.469879,185.469879,185.469879,,
10/1/2006,180.903687,,208.903687,188.903687,183.903687,180.903687,180.903687,,
10/2/2006,177.479034,,205.479034,185.479034,180.479034,177.479034,177.479034,,
10/3/2006,174.054382,,202.054382,182.054382,177.054382,174.054382,174.054382,,
10/4/2006,161.49733,,189.49733,169.49733,164.49733,161.49733,161.49733,,
10/5/2006,148.940277,,176.940277,156.940277,151.940277,148.940277,148.940277,,
10/6/2006,145.515625,,173.515625,153.515625,148.515625,145.515625,145.515625,,
10/7/2006,139.807877,,167.807877,147.807877,142.807877,139.807877,139.807877,,
10/8/2006,138.666321,,166.666321,146.666321,141.666321,138.666321,138.666321,,
10/9/2006,139.807877,,167.807877,147.807877,142.807877,139.807877,139.807877,,
10/10/2006,129.53392,,157.53392,137.53392,132.53392,129.53392,129.53392,,
10/11/2006,122.684631,,150.684631,130.684631,125.684631,122.684631,122.684631,,
10/12/2006,118.118423,,146.118423,126.118423,121.118423,118.118423,118.118423,,
10/13/2006,116.4,,143.835327,123.835327,118.835327,115.835327,116.4,126.4,
10/14/2006,112.602,,141.552231,121.552231,116.552231,113.552231,112.602,122.602,
10/15/2006,107.0707,,136.986023,116.986023,111.986023,108.986023,107.0707,117.0707,
10/16/2006,104.1895,,132.419815,112.419815,107.419815,104.419815,104.1895,114.1895,
10/17/2006,101.1079,,128.995178,108.995178,103.995178,100.995178,101.1079,111.1079,
10/18/2006,97.8127,,123.287422,103.287422,98.287422,95.287422,97.8127,107.8127,
10/19/2006,94.7021,,119.86277,99.86277,94.86277,91.86277,94.7021,104.7021,
10/20/2006,92.0417,,117.579666,97.579666,92.579666,89.579666,92.0417,102.0417,
10/21/2006,89.5178,,112.785156,92.785156,87.785156,84.785156,89.5178,99.5178,
10/22/2006,86.8591,,109.931282,89.931282,84.931282,81.931282,86.8591,96.8591,
10/23/2006,84.5702,,107.305717,87.305717,82.305717,79.305717,84.5702,94.5702,
10/24/2006,82.2754,,103.538605,83.538605,78.538605,75.538605,82.2754,92.2754,
10/25/2006,78.446,,101.48381,81.48381,76.48381,73.48381,78.446,88.446,
10/26/2006,76.6424,,99.0865555,79.0865555,74.0865555,71.0865555,76.6424,86.6424,
10/27/2006,73.3228,,97.83085,77.83085,72.83085,69.83085,73.3228,83.3228,
10/28/2006,70.3049,,95.6619,75.6619,70.6619,67.6619,70.3049,80.3049,
10/29/2006,67.4643,,94.2920456,74.2920456,69.2920456,66.2920456,67.4643,77.4643,
10/30/2006,64.9225,,93.83543,73.83543,68.83543,65.83543,64.9225,74.9225,
10/31/2006,62.6421,,95.43359,75.43359,70.43359,67.43359,62.6421,72.6421,
11/1/2006,62.3228,,91.66648,71.66648,66.66648,63.66648,62.3228,72.3228,
11/2/2006,62.1155,,90.75324,70.75324,65.75324,62.75324,62.1155,72.1155,
11/3/2006,59.9647,,89.84,69.84,64.84,61.84,59.9647,69.9647,
11/4/2006,58.0747,,89.38338,69.38338,64.38338,61.38338,58.0747,68.0747,
11/5/2006,56.3492,,88.47014,68.47014,63.47014,60.47014,56.3492,66.3492,
11/6/2006,54.7949,,88.12768,68.12768,63.12768,60.12768,54.7949,64.7949,
11/7/2006,54.8839,,87.10028,67.10028,62.10028,59.10028,54.8839,64.8839,
11/8/2006,54.698,,85.6162643,65.6162643,60.6162643,57.6162643,54.698,64.698,
11/9/2006,53.1867,,84.7030258,64.7030258,59.7030258,56.7030258,53.1867,63.1867,
11/10/2006,51.7998,,83.78979,63.78979,58.78979,55.78979,51.7998,61.7998,
11/11/2006,50.5406,,83.56148,63.56148,58.56148,55.56148,50.5406,60.5406,
11/12/2006,50.5432,,81.9633,61.9633,56.9633,53.9633,50.5432,60.5432,
11/13/2006,49.3287,,82.87654,62.87654,57.87654,54.87654,49.3287,59.3287,
11/14/2006,48.2788,,81.50668,61.50668,56.50668,53.50668,48.2788,58.2788,
11/15/2006,47.273,,80.5934448,60.5934448,55.5934448,52.5934448,47.273,57.273,
11/16/2006,46.3379,,80.02267,60.02267,55.02267,52.02267,46.3379,56.3379,
11/17/2006,45.4596,,79.56605,59.56605,54.56605,51.56605,45.4596,55.4596,
11/18/2006,44.6272,,78.99527,58.99527,53.99527,50.99527,44.6272,54.6272,
11/19/2006,43.8596,,78.4245,58.4245,53.4245,50.4245,43.8596,53.8596,
11/20/2006,43.1413,,77.0546341,57.0546341,52.0546341,49.0546341,43.1413,53.1413,
11/21/2006,42.477,,76.4838638,56.4838638,51.4838638,48.4838638,42.477,52.477,
11/22/2006,41.8517,,75.9130859,55.9130859,50.9130859,47.9130859,41.8517,51.8517,
11/23/2006,41.2658,,76.4838638,56.4838638,51.4838638,48.4838638,41.2658,51.2658,
11/24/2006,40.7217,,74.77154,54.77154,49.77154,46.77154,40.7217,50.7217,
11/25/2006,40.2101,,74.42907,54.42907,49.42907,46.42907,40.2101,50.2101,
11/26/2006,39.7161,,73.97245,53.97245,48.97245,45.97245,39.7161,49.7161,
11/27/2006,40.0977,,73.62999,53.62999,48.62999,45.62999,40.0977,50.0977,
11/28/2006,40.4473,,72.8309,52.8309,47.8309,44.8309,40.4473,50.4473,
11/29/2006,40.7317,,71.5751953,51.5751953,46.5751953,43.5751953,40.7317,50.7317,
11/30/2006,40.1566,,71.004425,51.004425,46.004425,43.004425,40.1566,50.1566,
12/1/2006,39.6205,,70.20534,50.20534,45.20534,42.20534,39.6205,49.6205,
12/2/2006,39.1209,,69.86287,49.86287,44.86287,41.86287,39.1209,49.1209,
12/3/2006,38.6621,,69.40625,49.40625,44.40625,41.40625,38.6621,48.6621,
12/4/2006,38.2257,,68.83548,48.83548,43.83548,40.83548,38.2257,48.2257,
12/5/2006,37.8176,,68.72132,48.72132,43.72132,40.72132,37.8176,47.8176,
12/6/2006,37.4347,,67.92223,47.92223,42.92223,39.92223,37.4347,47.4347,
12/7/2006,37.0758,,67.693924,47.693924,42.693924,39.693924,37.0758,47.0758,
12/8/2006,36.9528,,67.0089951,47.0089951,42.0089951,39.0089951,36.9528,46.9528,
12/9/2006,36.8526,,66.7806854,46.7806854,41.7806854,38.7806854,36.8526,46.8526,
12/10/2006,36.7499,,65.9816,45.9816,40.9816,37.9816,36.7499,46.7499,
12/11/2006,36.665,,71.6893539,51.6893539,46.6893539,43.6893539,36.665,46.665,
12/12/2006,39.0308,,71.5751953,51.5751953,46.5751953,43.5751953,39.0308,49.0308,
12/13/2006,38.8317,,67.57977,47.57977,42.57977,39.57977,38.8317,48.8317,
12/14/2006,38.6143,,67.0089951,47.0089951,42.0089951,39.0089951,38.6143,48.6143,
12/15/2006,38.3869,,67.0089951,47.0089951,42.0089951,39.0089951,38.3869,48.3869,
12/16/2006,38.3528,,66.7806854,46.7806854,41.7806854,38.7806854,38.3528,48.3528,
12/17/2006,38.1947,,66.4382248,46.4382248,41.4382248,38.4382248,38.1947,48.1947,
12/18/2006,38.1168,,65.41083,45.41083,40.41083,37.41083,38.1168,48.1168,
12/19/2006,38.0116,,66.20991,46.20991,41.20991,38.20991,38.0116,48.0116,
12/20/2006,37.8375,,65.63914,45.63914,40.63914,37.63914,37.8375,47.8375,
12/21/2006,37.6085,,65.29667,45.29667,40.29667,37.29667,37.6085,47.6085,
12/22/2006,37.3796,,64.15512,44.15512,39.15512,36.15512,37.3796,47.3796,
12/23/2006,37.1248,,63.92681,43.92681,38.92681,35.92681,37.1248,47.1248,
12/24/2006,36.8512,,63.92681,43.92681,38.92681,35.92681,36.8512,46.8512,
12/25/2006,36.5767,,63.01357,43.01357,38.01357,35.01357,36.5767,46.5767,
12/26/2006,36.3041,,62.4427948,42.4427948,37.4427948,34.4427948,36.3041,46.3041,
12/27/2006,36.0345,,62.55695,42.55695,37.55695,34.55695,36.0345,46.0345,
12/28/2006,35.7686,,61.3012466,41.3012466,36.3012466,33.3012466,35.7686,45.7686,
12/29/2006,35.5072,,61.4154,41.4154,36.4154,33.4154,35.5072,45.5072,
12/30/2006,35.2507,,61.87202,41.87202,36.87202,33.87202,35.2507,45.2507,
12/31/2006,34.9996,,61.87202,41.87202,36.87202,33.87202,34.9996,44.9996,
1/1/2007,34.7541,2007,41.5524254,21.5524254,16.5524254,13.5524254,34.7541,44.7541,
1/2/2007,34.5143,,38.47024,18.47024,13.47024,10.47024,34.5143,44.5143,
1/3/2007,34.2805,,38.2419319,18.2419319,13.2419319,10.2419319,34.2805,44.2805,
1/4/2007,34.0525,,38.47024,18.47024,13.47024,10.47024,34.0525,44.0525,
1/5/2007,33.8304,,38.0136223,18.0136223,13.0136223,10.0136223,33.8304,43.8304,
1/6/2007,33.6142,,37.2145348,17.2145348,12.2145348,9.2145348,33.6142,43.6142,
1/7/2007,33.4036,,36.9862251,16.9862251,11.9862251,8.9862251,33.4036,43.4036,
1/8/2007,33.1986,,36.5296059,16.5296059,11.5296059,8.5296059,33.1986,43.1986,
1/9/2007,32.9991,,36.3012962,16.3012962,11.3012962,8.3012962,32.9991,42.9991,
1/10/2007,32.8049,,35.04559,15.04559,10.04559,7.04559,32.8049,42.8049,
1/11/2007,32.6157,,34.0181961,14.0181961,9.0181961,6.0181961,32.6157,42.6157,
1/12/2007,32.4314,,33.7898865,13.7898865,8.7898865,5.7898865,32.4314,42.4314,
1/13/2007,32.2518,,33.3332672,13.3332672,8.3332672,5.3332672,32.2518,42.2518,
1/14/2007,32.2319,,32.6483345,12.6483345,7.6483345,4.6483345,32.2319,42.2319,
1/15/2007,32.0655,,32.8766441,12.8766441,7.8766441,4.8766441,32.0655,42.0655,
1/16/2007,31.9015,,32.1917152,12.1917152,7.1917152,4.1917152,31.9015,41.9015,
1/17/2007,31.7402,,31.735096,11.735096,6.735096,3.735096,31.7402,41.7402,
1/18/2007,31.5812,,31.6209412,11.6209412,6.6209412,3.6209412,31.5812,41.5812,
1/19/2007,31.4247,,31.39263,11.39263,6.39263,3.39263,31.4247,41.4247,
1/20/2007,31.2709,,31.16432,11.16432,6.16432,3.16432,31.2709,41.2709,
1/21/2007,31.1409,,31.6209412,11.6209412,6.6209412,3.6209412,31.1409,41.1409,
1/22/2007,30.994,,31.39263,11.39263,6.39263,3.39263,30.994,40.994,
1/23/2007,30.8997,,31.39263,11.39263,6.39263,3.39263,30.8997,40.8997,
1/24/2007,30.7575,,31.6209412,11.6209412,6.6209412,3.6209412,30.7575,40.7575,
1/25/2007,30.6171,,30.93601,10.93601,5.93601,2.93601,30.6171,40.6171,
1/26/2007,30.5218,,31.16432,11.16432,6.16432,3.16432,30.5218,40.5218,
1/27/2007,30.4072,,31.9634056,11.9634056,6.9634056,3.9634056,30.4072,40.4072,
1/28/2007,30.2765,,31.39263,11.39263,6.39263,3.39263,30.2765,40.2765,
1/29/2007,30.1688,,31.16432,11.16432,6.16432,3.16432,30.1688,40.1688,
1/30/2007,30.2456,,30.7077,10.7077,5.7077,2.7077,30.2456,40.2456,
1/31/2007,30.2646,,30.25108,10.25108,5.25108,2.25108,30.2646,40.2646,
2/1/2007,30.2769,,30.02277,10.02277,5.02277,2.02277,30.2769,40.2769,
2/2/2007,30.3104,,29.79446,9.79446,4.79446,1.79446,30.3104,40.3104,
2/3/2007,30.4593,,29.33784,9.33784,4.33784,1.33784,30.4593,40.4593,
2/4/2007,30.3263,,29.56615,9.56615,4.56615,1.56615,30.3263,40.3263,
2/5/2007,31.453,,30.93601,10.93601,5.93601,2.93601,31.453,41.453,
2/6/2007,31.5665,,30.02277,10.02277,5.02277,2.02277,31.5665,41.5665,
2/7/2007,34.0267,,33.90404,13.90404,8.90404,5.90404,34.0267,44.0267,
2/8/2007,34.7304,,31.6209412,11.6209412,6.6209412,3.6209412,34.7304,44.7304,
2/9/2007,34.8181,,30.7077,10.7077,5.7077,2.7077,34.8181,44.8181,
2/10/2007,34.9995,,29.79446,9.79446,4.79446,1.79446,34.9995,44.9995,
2/11/2007,35.231,,29.33784,9.33784,4.33784,1.33784,35.231,45.231,
2/12/2007,35.8181,,29.56615,9.56615,4.56615,1.56615,35.8181,45.8181,
2/13/2007,36.1638,,30.7077,10.7077,5.7077,2.7077,36.1638,46.1638,
2/14/2007,39.2023,,47.83095,27.83095,22.83095,19.83095,39.2023,49.2023,
2/15/2007,40.6202,,30.7077,10.7077,5.7077,2.7077,40.6202,50.6202,
2/16/2007,41.3557,,30.93601,10.93601,5.93601,2.93601,41.3557,51.3557,
2/17/2007,41.7736,,33.5615768,13.5615768,8.5615768,5.5615768,41.7736,51.7736,
2/18/2007,41.9066,,30.93601,10.93601,5.93601,2.93601,41.9066,51.9066,
2/19/2007,41.9497,,30.47939,10.47939,5.47939,2.47939,41.9497,51.9497,
2/20/2007,42.309,,30.93601,10.93601,5.93601,2.93601,42.309,52.309,
2/21/2007,43.0618,,31.39263,11.39263,6.39263,3.39263,43.0618,53.0618,
2/22/2007,43.3378,,31.9634056,11.9634056,6.9634056,3.9634056,43.3378,53.3378,
2/23/2007,43.9366,,31.6209412,11.6209412,6.6209412,3.6209412,43.9366,53.9366,
2/24/2007,44.7703,,31.39263,11.39263,6.39263,3.39263,44.7703,54.7703,
2/25/2007,44.4966,,31.39263,11.39263,6.39263,3.39263,44.4966,54.4966,
2/26/2007,44.8317,,32.4200249,12.4200249,7.4200249,4.4200249,44.8317,54.8317,
2/27/2007,44.6024,,31.39263,11.39263,6.39263,3.39263,44.6024,54.6024,
2/28/2007,44.1163,,30.7077,10.7077,5.7077,2.7077,44.1163,54.1163,
3/1/2007,43.9188,,33.1049538,13.1049538,8.1049538,5.1049538,43.9188,53.9188,
3/2/2007,45.6806,,34.81728,14.81728,9.81728,6.81728,45.6806,55.6806,
3/3/2007,45.0875,,31.16432,11.16432,6.16432,3.16432,45.0875,55.0875,
3/4/2007,45.1147,,33.3332672,13.3332672,8.3332672,5.3332672,45.1147,55.1147,
3/5/2007,45.2689,,31.6209412,11.6209412,6.6209412,3.6209412,45.2689,55.2689,
3/6/2007,45.1591,,35.2739,15.2739,10.2739,7.2739,45.1591,55.1591,
3/7/2007,45.0057,,33.90404,13.90404,8.90404,5.90404,45.0057,55.0057,
3/8/2007,44.873,,33.5615768,13.5615768,8.5615768,5.5615768,44.873,54.873,
3/9/2007,45.4242,,32.4200249,12.4200249,7.4200249,4.4200249,45.4242,55.4242,
3/10/2007,45.7974,,31.16432,11.16432,6.16432,3.16432,45.7974,55.7974,
3/11/2007,45.9473,,30.02277,10.02277,5.02277,2.02277,45.9473,55.9473,
3/12/2007,45.5536,,29.56615,9.56615,4.56615,1.56615,45.5536,55.5536,
3/13/2007,48.1614,,38.2419319,18.2419319,13.2419319,10.2419319,48.1614,58.1614,
3/14/2007,49.9951,,35.2739,15.2739,10.2739,7.2739,49.9951,59.9951,
3/15/2007,50.272,,37.4428444,17.4428444,12.4428444,9.4428444,50.272,60.272,
3/16/2007,49.7267,,34.0181961,14.0181961,9.0181961,6.0181961,49.7267,59.7267,
3/17/2007,49.3105,,34.36066,14.36066,9.36066,6.36066,49.3105,59.3105,
3/18/2007,49.2004,,35.5022125,15.5022125,10.5022125,7.5022125,49.2004,59.2004,
3/19/2007,49.6899,,40.2967224,20.2967224,15.2967224,12.2967224,49.6899,59.6899,
3/20/2007,51.5796,,45.4336967,25.4336967,20.4336967,17.4336967,51.5796,61.5796,
3/21/2007,52.8194,,43.3789063,23.3789063,18.3789063,15.3789063,52.8194,62.8194,
3/22/2007,54.8164,,41.20996,21.20996,16.20996,13.20996,54.8164,64.8164,
3/23/2007,56.4156,,38.69855,18.69855,13.69855,10.69855,56.4156,66.4156,
3/24/2007,58.269,,39.72595,19.72595,14.72595,11.72595,58.269,68.269,
3/25/2007,59.1902,,53.5387039,33.5387039,28.5387039,25.5387039,59.1902,69.1902,
3/26/2007,59.2126,,49.5432777,29.5432777,24.5432777,21.5432777,59.2126,69.2126,
3/27/2007,59.1261,,48.40173,28.40173,23.40173,20.40173,59.1261,69.1261,
3/28/2007,60.1562,,52.3971519,32.3971519,27.3971519,24.3971519,60.1562,70.1562,
3/29/2007,62.949,,62.2144852,42.2144852,37.2144852,34.2144852,62.949,72.949,
3/30/2007,67.425,,64.04096,44.04096,39.04096,36.04096,67.425,77.425,
3/31/2007,71.3961,,76.0272446,56.0272446,51.0272446,48.0272446,71.3961,81.3961,
4/1/2007,78.9768,,75.45647,55.45647,50.45647,47.45647,78.9768,88.9768,
4/2/2007,89.4478,,88.01352,68.01352,63.01352,60.01352,89.4478,99.4478,
4/3/2007,94.109,,76.3697052,56.3697052,51.3697052,48.3697052,94.109,104.109,
4/4/2007,92.7465,,71.5751953,51.5751953,46.5751953,43.5751953,92.7465,102.7465,
4/5/2007,91.2784,,68.83548,48.83548,43.83548,40.83548,91.2784,101.2784,
4/6/2007,89.6312,,66.20991,46.20991,41.20991,38.20991,89.6312,99.6312,
4/7/2007,88.1107,,70.7761154,50.7761154,45.7761154,42.7761154,88.1107,98.1107,
4/8/2007,87.9626,,77.0546341,57.0546341,52.0546341,49.0546341,87.9626,97.9626,
4/9/2007,86.4093,,74.31492,54.31492,49.31492,46.31492,86.4093,96.4093,
4/10/2007,85.4163,,61.7578659,41.7578659,36.7578659,33.7578659,85.4163,95.4163,
4/11/2007,84.0857,,58.67568,38.67568,33.67568,30.67568,84.0857,94.0857,
4/12/2007,83.1221,,57.6482849,37.6482849,32.6482849,29.6482849,83.1221,93.1221,
4/13/2007,83.325,,57.07751,37.07751,32.07751,29.07751,83.325,93.325,
4/14/2007,82.8245,,75.22816,55.22816,50.22816,47.22816,82.8245,92.8245,
4/15/2007,84.9149,,69.52041,49.52041,44.52041,41.52041,84.9149,94.9149,
4/16/2007,87.0383,,75.22816,55.22816,50.22816,47.22816,87.0383,97.0383,
4/17/2007,86.2925,,76.2555542,56.2555542,51.2555542,48.2555542,86.2925,96.2925,
4/18/2007,86.4763,,79.9085159,59.9085159,54.9085159,51.9085159,86.4763,96.4763,
4/19/2007,85.6355,,72.4884338,52.4884338,47.4884338,44.4884338,85.6355,95.6355,
4/20/2007,85.5539,,70.43365,50.43365,45.43365,42.43365,85.5539,95.5539,
4/21/2007,85.9392,,68.15054,48.15054,43.15054,40.15054,85.9392,95.9392,
4/22/2007,84.7773,,73.51583,53.51583,48.51583,45.51583,84.7773,94.7773,
4/23/2007,83.0604,,71.118576,51.118576,46.118576,43.118576,83.0604,93.0604,
4/24/2007,82.2615,,71.91766,51.91766,46.91766,43.91766,82.2615,92.2615,
4/25/2007,82.4708,,77.62541,57.62541,52.62541,49.62541,82.4708,92.4708,
4/26/2007,84.8792,,70.20534,50.20534,45.20534,42.20534,84.8792,94.8792,
4/27/2007,83.6781,,57.6482849,37.6482849,32.6482849,29.6482849,83.6781,93.6781,
4/28/2007,83.5924,,59.4747658,39.4747658,34.4747658,31.4747658,83.5924,93.5924,
4/29/2007,86.1829,,63.01357,43.01357,38.01357,35.01357,86.1829,96.1829,
4/30/2007,85.7876,,64.04096,44.04096,39.04096,36.04096,85.7876,95.7876,
5/1/2007,85.7981,,58.3332138,38.3332138,33.3332138,30.3332138,85.7981,95.7981,
5/2/2007,88.7798,,64.26928,44.26928,39.26928,36.26928,88.7798,98.7798,
5/3/2007,89.2009,,66.20991,46.20991,41.20991,38.20991,89.2009,99.2009,
5/4/2007,93.6953,,67.80808,47.80808,42.80808,39.80808,93.6953,103.6953,
5/5/2007,100.0465,,71.118576,51.118576,46.118576,43.118576,100.0465,110.0465,
5/6/2007,99.5092,,82.76239,62.76239,57.76239,54.76239,99.5092,109.5092,
5/7/2007,98.8183,,91.78063,71.78063,66.78063,63.78063,98.8183,108.8183,
5/8/2007,100.5253,,76.5980148,56.5980148,51.5980148,48.5980148,100.5253,110.5253,
5/9/2007,100.4695,,75.9130859,55.9130859,50.9130859,47.9130859,100.4695,110.4695,
5/10/2007,100.0357,,74.88569,54.88569,49.88569,46.88569,100.0357,110.0357,
5/11/2007,100.374,,77.28295,57.28295,52.28295,49.28295,100.374,110.374,
5/12/2007,103.0462,,80.8217545,60.8217545,55.8217545,52.8217545,103.0462,113.0462,
5/13/2007,101.8458,,74.54323,54.54323,49.54323,46.54323,101.8458,111.8458,
5/14/2007,101.3476,,74.54323,54.54323,49.54323,46.54323,101.3476,111.3476,
5/15/2007,100.0849,,76.5980148,56.5980148,51.5980148,48.5980148,100.0849,110.0849,
5/16/2007,96.4469,,80.8217545,60.8217545,55.8217545,52.8217545,96.4469,106.4469,
5/17/2007,96.1872,,87.10028,67.10028,62.10028,59.10028,96.1872,106.1872,
5/18/2007,96.7373,,102.967827,82.967827,77.967827,74.967827,96.7373,106.7373,
5/19/2007,101.717,,106.27832,86.27832,81.27832,78.27832,101.717,111.717,
5/20/2007,100.659,,101.826279,81.826279,76.826279,73.826279,100.659,110.659,
5/21/2007,95.287422,,123.287422,103.287422,98.287422,95.287422,95.287422,,
5/22/2007,127.250824,,155.250824,135.250824,130.250824,127.250824,127.250824,,
5/23/2007,100.995178,,128.995178,108.995178,103.995178,100.995178,100.995178,,
5/24/2007,77.8217,,105.8217,85.8217,80.8217,77.8217,77.8217,,
5/25/2007,61.84,,89.84,69.84,64.84,61.84,61.84,,
5/26/2007,71.5431747,,99.5431747,79.5431747,74.5431747,71.5431747,71.5431747,,
5/27/2007,54.64823,,82.64823,62.64823,57.64823,54.64823,54.64823,,
5/28/2007,52.47929,,80.47929,60.47929,55.47929,52.47929,52.47929,,
5/29/2007,51.4519,,79.4519,59.4519,54.4519,51.4519,51.4519,,
5/30/2007,51.10943,,79.10943,59.10943,54.10943,51.10943,51.10943,,
5/31/2007,48.8263245,,76.8263245,56.8263245,51.8263245,48.8263245,48.8263245,,
6/1/2007,53.1642151,,81.1642151,61.1642151,56.1642151,53.1642151,53.1642151,,
6/2/2007,58.75781,,86.75781,66.75781,61.75781,58.75781,58.75781,,
6/3/2007,62.86739,,90.86739,70.86739,65.86739,62.86739,62.86739,,
6/4/2007,71.0865555,,99.0865555,79.0865555,74.0865555,71.0865555,71.0865555,,
6/5/2007,89.579666,,117.579666,97.579666,92.579666,89.579666,89.579666,,
6/6/2007,99.853622,,127.853622,107.853622,102.853622,99.853622,99.853622,,
6/7/2007,102.136719,,130.136719,110.136719,105.136719,102.136719,102.136719,,
6/8/2007,119.259979,,147.259979,127.259979,122.259979,119.259979,119.259979,,
6/9/2007,122.195938,,150.195938,130.195938,125.195938,122.195938,122.195938,,
6/10/2007,167.205078,,195.205078,175.205078,170.205078,167.205078,167.205078,,
6/11/2007,122.921982,,150.921982,130.921982,125.921982,122.921982,122.921982,,
6/12/2007,164.921982,,192.921982,172.921982,167.921982,164.921982,164.921982,,
6/13/2007,195.743835,,223.743835,203.743835,198.743835,195.743835,195.743835,,
6/14/2007,192.319183,,220.319183,200.319183,195.319183,192.319183,192.319183,,
6/15/2007,265.3784,,293.3784,273.3784,268.3784,265.3784,265.3784,,
6/16/2007,259.670654,,287.670654,267.670654,262.670654,259.670654,259.670654,,
6/17/2007,252.1362,,280.1362,260.1362,255.1362,252.1362,252.1362,,
6/18/2007,298.483368,,326.483368,306.483368,301.483368,298.483368,298.483368,,
6/19/2007,284.78476,,312.78476,292.78476,287.78476,284.78476,284.78476,,
6/20/2007,202.59314,,230.59314,210.59314,205.59314,202.59314,202.59314,,
6/21/2007,153.506485,,181.506485,161.506485,156.506485,153.506485,153.506485,,
6/22/2007,155.789581,,183.789581,163.789581,158.789581,155.789581,155.789581,,
6/23/2007,208.300888,,236.300888,216.300888,211.300888,208.300888,208.300888,,
6/24/2007,263.0953,,291.0953,271.0953,266.0953,263.0953,263.0953,,
6/25/2007,211.72554,,239.72554,219.72554,214.72554,211.72554,211.72554,,
6/26/2007,242.5474,,270.5474,250.5474,245.5474,242.5474,242.5474,,
6/27/2007,295.058716,,323.058716,303.058716,298.058716,295.058716,295.058716,,
6/28/2007,234.556549,,262.556549,242.556549,237.556549,234.556549,234.556549,,
6/29/2007,267.6615,,295.6615,275.6615,270.6615,267.6615,267.6615,,
6/30/2007,269.579163,,297.579163,277.579163,272.579163,269.579163,269.579163,,
7/1/2007,261.588318,,289.588318,269.588318,264.588318,261.588318,261.588318,,
7/2/2007,357.478516,,385.478516,365.478516,360.478516,357.478516,357.478516,,
7/3/2007,282.592621,,310.592621,290.592621,285.592621,282.592621,282.592621,,
7/4/2007,251.314362,,279.314362,259.314362,254.314362,251.314362,251.314362,,
7/5/2007,291.268616,,319.268616,299.268616,294.268616,291.268616,291.268616,,
