Date,Value
1932,17.7698
1933,18.0408
1934,18.4226
1935,18.6937
1936,18.9663
1937,19.1127
1938,19.0514
1939,18.7405
1940,18.3466
1941,18.6345
1942,19.5088
1943,19.6152
1944,20.3563
1945,20.3764
1946,20.1466
1947,20.0681
1948,20.3166
1949,20.1461
1950,19.7508
1951,19.4693
1952,19.1658
1953,19.2159
1954,20.3128
1955,20.4478
1956,20.4923
1957,22.0471
1958,22.3565
1959,22.3409
1960,22.1123
1961,21.7858
1962,21.3826
1963,20.9218
1964,20.5193
1965,20.7929
1966,20.6966
1967,20.4399
1968,20.1914
1969,25.782
1970,32.0421
1971,38.9758
1972,46.2742
1973,52.3842
1974,58.9477
1975,64.5629
1976,70.1469
1977,75.8917
1978,82.046
1979,87.6538
1980,88.7071
1981,87.6878
1982,86.2156
1983,83.6675
1984,81.7133
1985,79.8959
1986,78.3328
1987,77.3453
1988,76.3853
1989,76.1353
1990,76.1118
1991,75.5919
1992,75.7375
1993,76.6751
1994,78.4159
1995,81.8065
1996,83.7786
1997,83.9408
1998,82.5767
1999,80.7889
2000,79.9087
2001,78.221
2002,76.4503
2003,75.0118
2004,74.8757
2005,77.2087
2006,81.4135
2007,82.9427
2008,83.7284
2009,82.3597
2010,80.3962
2011,78.2077
2012,76.0795
2013,74.076
2014,72.3286
2015,70.5996
2016,69.0082
2017,67.4041
2018,65.9157
2019,64.7348
2020,63.647
2021,62.7099
2022,61.7733
2023,60.7486
2024,59.7991
2025,58.9601
2026,58.1509
2027,57.3291
2028,56.5652
2029,55.9131
2030,55.4305
2031,54.8883
2032,54.4116
2033,54.038
2034,53.6908
2035,53.3573
2036,53.0961
2037,52.9227
2038,52.569
2039,52.1944
2040,51.7332
2041,51.2451
2042,50.8468
2043,50.4655
2044,50.1079
2045,49.7348
2046,49.3815
2047,48.9981
2048,48.5953
2049,48.1751
2050,47.7747
2051,47.4593
2052,47.1655
2053,46.8396
2054,46.5164
2055,46.1931
2056,45.9719
2057,45.7013
2058,45.4736
2059,45.3032
2060,45.0732
2061,44.8345
2062,44.6389
2063,44.3727
2064,44.1012
2065,43.816
2066,43.5421
2067,43.2344
2068,42.9223
2069,42.6209
2070,42.3631
2071,42.1731
2072,42.0968
2073,42.087
2074,42.0429
2075,42.0138
2076,41.8761
2077,41.6584
2078,41.4598
2079,41.2811
2080,41.0627
2081,40.8197
2082,40.586
2083,40.3631
2084,40.1999
2085,39.9751
2086,39.7323
2087,39.4741
2088,39.2344
2089,39.0256
2090,38.8326
2091,38.6969
2092,38.5586
2093,38.3535
2094,38.1149
2095,37.9236
2096,37.69
2097,37.428
2098,37.1905
2099,37.0496
2100,36.9532
2101,36.8493
2102,36.919
2103,38.1622
2104,40.1777
2105,40.6094
2106,40.6292
2107,40.253
2108,39.7522
2109,39.4086
2110,39.1921
2111,38.7841
2112,38.3244
2113,37.8637
2114,37.4191
2115,37.2535
2116,37.2174
2117,36.9356
2118,36.767
2119,36.6449
2120,36.9688
2121,40.9678
2122,42.5984
2123,43.0088
2124,42.9197
2125,42.9757
2126,43.0009
2127,42.7509
2128,42.268
2129,41.6145
2130,40.9083
2131,40.2044
2132,40.575
2133,40.348
2134,39.8486
2135,39.2632
2136,38.6715
2137,38.1013
2138,37.5607
2139,37.0515
2140,36.5724
2141,36.121
2142,35.6954
2143,35.2951
2144,34.9487
2145,34.6581
2146,34.3651
2147,34.2064
2148,33.9408
2149,33.6422
2150,33.3403
2151,33.0452
2152,32.7602
2153,32.4856
2154,32.2212
2155,31.9661
2156,31.8227
2157,31.615
2158,31.3884
2159,31.1593
2160,30.9336
2161,30.7131
2162,30.4979
2163,30.2881
2164,30.0833
2165,29.8831
2166,29.6872
2167,29.4953
2168,29.307
2169,29.1222
2170,28.9405
2171,28.7618
2172,28.5858
2173,28.4124
2174,28.2413
2175,28.0725
2176,27.9058
2177,27.7411
2178,27.5783
2179,27.4172
2180,27.2579
2181,27.1
2182,26.9438
2183,26.789
2184,26.6356
2185,26.4834
2186,26.3326
2187,26.183
2188,26.0346
2189,25.8873
2190,25.8876
2191,25.9349
2192,25.9894
2193,25.9066
2194,25.7631
2195,25.5958
2196,25.4226
2197,25.2498
2198,25.0798
2199,24.9388
2200,24.7849
2201,24.6267
2202,24.4687
2203,24.3126
2204,24.159
2205,24.0079
2206,23.8854
2207,23.7481
2208,23.6054
2209,23.4621
2210,23.3234
2211,23.2113
2212,23.0852
2213,22.9518
2214,22.8154
2215,22.6791
2216,22.6979
2217,22.7641
2218,22.8388
2219,22.9067
2220,22.8156
2221,22.6805
2222,22.5288
2223,22.396
2224,22.2708
2225,22.1709
2226,22.0553
2227,21.9163
2228,21.7634
2229,21.6409
